url,year_of_pass,Label,Up,Down
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1727_008531&category=dirSer,1727,김약로(金若魯),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1728_008582&category=dirSer,1728,남태온(南泰溫),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1735_008760&category=dirSer,1735,홍상한(洪象漢),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1735_008761&category=dirSer,1735,이창의(李昌誼),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1735_008779&category=dirSer,1735,임상원(林象元),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1739_008933&category=dirSer,1739,이천보(李天輔),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1740_008980&category=dirSer,1740,민백상(閔百祥),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1752_009362&category=dirSer,1752,조엄(趙曮),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1754_009476&category=dirSer,1754,이길보(李吉輔),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1756_009545&category=dirSer,1756,조영진(趙榮進),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1763_009846&category=dirSer,1763,김익(金熤),2,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1764_009890&category=dirSer,1764,민홍렬(閔弘烈),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1766_009989&category=dirSer,1766,서유린(徐有隣),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1768_010028&category=dirSer,1768,조정(趙),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010226&category=dirSer,1771,이문원(李文源),2,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010289&category=dirSer,1773,이시수(李時秀),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1782_010749&category=dirSer,1782,이곤수(李崑秀),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1789_010937&category=dirSer,1789,심능적(沈能迪),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1789_010939&category=dirSer,1789,심상규(沈象奎),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1789_010942&category=dirSer,1789,서영보(徐榮輔),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1790_011050&category=dirSer,1790,엄기(嚴耆),2,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1790_011022&category=dirSer,1790,이희갑(李羲甲),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1792_011062&category=dirSer,1792,이조원(李肇源),2,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1792_011120&category=dirSer,1792,채홍원(蔡弘遠),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1813_011781&category=dirSer,1813,조만영(趙萬永),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1819_011998&category=dirSer,1819,조인영(趙寅永),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1822_012066&category=dirSer,1822,이경재(李景在),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1827_012241&category=dirSer,1827,서대순(徐戴淳),3,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1829_012291&category=dirSer,1829,민태용(閔泰鏞),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1837_012529&category=dirSer,1837,정기세(鄭基世),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1840_012582&category=dirSer,1840,조봉하(趙鳳夏),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1853_013009&category=dirSer,1853,민달용(閔達鏞),4,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1416_000337&category=dirSer,1416,성개(成槪),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1419_000382&category=dirSer,1419,성염조(成念祖),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1420_000414&category=dirSer,1420,안숭선(安崇善),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1426_000489&category=dirSer,1426,김맹헌(金孟獻),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1429_000553&category=dirSer,1429,이의흡(李宜洽),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1434_000618&category=dirSer,1434,이계원(李季畹),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1435_000643&category=dirSer,1435,박중손(朴仲孫),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1444_000808&category=dirSer,1444,민오(閔悟),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1447_000817&category=dirSer,1447,성임(成任),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1450_000887&category=dirSer,1450,권람(權擥),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1451_000936&category=dirSer,1451,이형원(李亨元),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1453_001009&category=dirSer,1453,김성원(金性源),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1453_001012&category=dirSer,1453,김겸광(金謙光),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1456_001095&category=dirSer,1456,어세공(魚世恭),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1457_001141&category=dirSer,1457,이지(李墀),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1469_001468&category=dirSer,1469,채수(蔡壽),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1470_001503&category=dirSer,1470,성담년(成聃年),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1474_001575&category=dirSer,1474,신형(申泂),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1475_001606&category=dirSer,1475,김영정(金永貞),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1476_001616&category=dirSer,1476,안윤손(安潤孫),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1477_001663&category=dirSer,1477,이의무(李宜茂),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1477_001670&category=dirSer,1477,민사건(閔師騫),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1479_001682&category=dirSer,1479,민휘(閔暉),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1486_001807&category=dirSer,1486,이달선(李達善),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1486_001821&category=dirSer,1486,김석(金磶),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1495_001988&category=dirSer,1495,안기(安璣),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1495_001994&category=dirSer,1495,조계상(曺繼商),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1495_001997&category=dirSer,1495,이행(李荇),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1498_002075&category=dirSer,1498,박광영(朴光榮),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1498_002083&category=dirSer,1498,민원(閔㥳),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1516_002482&category=dirSer,1516,윤구(尹衢),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1504_002194&category=dirSer,1504,조익(趙翊),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1519_002550&category=dirSer,1519,이공인(李公仁),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1525_002744&category=dirSer,1525,강온(姜溫),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1506_002246&category=dirSer,1506,김세균(金世鈞),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1537_002995&category=dirSer,1537,최언수(崔彦粹),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003173&category=dirSer,1546,노진(盧禛),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1521_002645&category=dirSer,1521,김언(金漹),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1558_003462&category=dirSer,1558,고경명(高敬命),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003176&category=dirSer,1546,목첨(睦詹),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1549_003281&category=dirSer,1549,김기(金誋),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1549_003299&category=dirSer,1549,이준민(李俊民),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1577_003974&category=dirSer,1577,고종후(高從厚),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003356&category=dirSer,1553,강극성(姜克誠),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1555_003403&category=dirSer,1555,강사필(姜士弼),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1589_004296&category=dirSer,1589,고인후(高因厚),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1562_003569&category=dirSer,1562,유사규(柳思規),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1568_003724&category=dirSer,1568,이정란(李廷鸞),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1595_004462&category=dirSer,1595,성이민(成以敏),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1596_004481&category=dirSer,1596,송응순(宋應洵),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1597_004509&category=dirSer,1597,민기(閔機),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1597_004524&category=dirSer,1597,이지완(李志完),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1597_004525&category=dirSer,1597,홍명원(洪命元),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1603_004660&category=dirSer,1603,정광성(鄭廣成),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1635_005748&category=dirSer,1635,임담(林墰),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1609_004818&category=dirSer,1609,홍서익(洪瑞翼),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1609_004841&category=dirSer,1609,박로(朴𥶇),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010241&category=dirSer,1771,심풍지(沈豊之),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1621_005245&category=dirSer,1621,이소한(李昭漢),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1623_005316&category=dirSer,1623,김광현(金光炫),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1628_005540&category=dirSer,1628,박의(朴漪),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1628_005543&category=dirSer,1628,정치화(鄭致和),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1677_006826&category=dirSer,1677,최항제(崔恒齊),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1635_005771&category=dirSer,1635,황일호(黃一皓),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1691_007329&category=dirSer,1691,정사신(丁思愼),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1638_005827&category=dirSer,1638,이홍재(李弘載),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1644_005957&category=dirSer,1644,정륜(鄭錀),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1699_007556&category=dirSer,1699,김흥경(金興慶),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1651_006175&category=dirSer,1651,김우석(金禹錫),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1727_008534&category=dirSer,1727,이종성(李宗城),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1731_008668&category=dirSer,1731,위창조(魏昌祖),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1678_006844&category=dirSer,1678,김호(金灝),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1691_007345&category=dirSer,1691,박태동(朴台東),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1693_007409&category=dirSer,1693,이인병(李寅炳),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1694_007442&category=dirSer,1694,권상유(權尙游),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1721_008220&category=dirSer,1721,권해(權賅),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1723_008357&category=dirSer,1723,권일형(權一衡),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1756_009621&category=dirSer,1756,홍수보(洪秀輔),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1763_009843&category=dirSer,1763,강흔(姜俒),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1740_008963&category=dirSer,1740,조운규(趙雲逵),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009128&category=dirSer,1744,민증(閔增),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1777_010606&category=dirSer,1777,홍인호(洪仁浩),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1871_013681&category=dirSer,1871,민영목(閔泳穆),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1752_009377&category=dirSer,1752,홍정보(洪靖輔),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1650_006117&category=dirSer,1650,홍석귀(洪錫龜),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1588_004242&category=dirSer,1588,정협(鄭恊),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1447_000823&category=dirSer,1447,이극배(李克培),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1457_001106&category=dirSer,1457,신송주(申松舟),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1501_002127&category=dirSer,1501,이수정(李守貞),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1507_002281&category=dirSer,1507,김희수(金希壽),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1510_002354&category=dirSer,1510,신광한(申光漢),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1516_002480&category=dirSer,1516,구수복(具壽福),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1525_002734&category=dirSer,1525,김로(金魯),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1526_002764&category=dirSer,1526,서고(徐固),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1531_002837&category=dirSer,1531,박충원(朴忠元),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1533_002879&category=dirSer,1533,정언각(鄭彦慤),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1535_002938&category=dirSer,1535,남응운(南應雲),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1535_002941&category=dirSer,1535,이약해(李若海),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1537_002972&category=dirSer,1537,백인걸(白仁傑),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1539_003049&category=dirSer,1539,홍담(洪曇),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1544_003149&category=dirSer,1544,이염(李爓),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003180&category=dirSer,1546,김충갑(金忠甲),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003202&category=dirSer,1546,허엽(許曄),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003206&category=dirSer,1546,기대항(奇大恒),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1546_003222&category=dirSer,1546,심전(沈銓),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1548_003250&category=dirSer,1548,김언침(金彦沈),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1549_003279&category=dirSer,1549,정척(鄭惕),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1552_003333&category=dirSer,1552,김억령(金億齡),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003362&category=dirSer,1553,유전(柳㙉),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1553_003364&category=dirSer,1553,유홍(兪泓),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1556_003424&category=dirSer,1556,이민각(李民覺),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1560_003517&category=dirSer,1560,이증(李增),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1564_003597&category=dirSer,1564,송응개(宋應漑),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1565_003640&category=dirSer,1565,유대수(兪大脩),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1566_003647&category=dirSer,1566,최황(崔滉),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1566_003657&category=dirSer,1566,정언신(鄭彦信),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1568_003699&category=dirSer,1568,정이주(鄭以周),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1568_003721&category=dirSer,1568,유영립(柳永立),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1570_003768&category=dirSer,1570,정윤우(丁胤祐),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1572_003787&category=dirSer,1572,심충겸(沈忠謙),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1572_003811&category=dirSer,1572,송응형(宋應泂),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1572_003822&category=dirSer,1572,홍종록(洪宗祿),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1573_003875&category=dirSer,1573,이주(李澍),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1576_003896&category=dirSer,1576,송승희(宋承禧),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1577_003969&category=dirSer,1577,이길(李洁),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1579_003996&category=dirSer,1579,정광적(鄭光績),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1580_004022&category=dirSer,1580,유격(柳格),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1580_004026&category=dirSer,1580,이항복(李恒福),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1580_004041&category=dirSer,1580,윤유기(尹惟幾),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1583_004116&category=dirSer,1583,허성(許筬),2,3
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1583_004126&category=dirSer,1583,유대진(兪大進),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1585_004195&category=dirSer,1585,최철견(崔鐵堅),1,4
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1589_004300&category=dirSer,1589,김성립(金誠立),4,1
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1589_004314&category=dirSer,1589,임취정(任就正),3,2
http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1590_004320&category=dirSer,1590,김선여(金善餘),2,3
